Vic Row,Data Pattern,HC,Aggr. Type,Num. Bitflips,Itr
1098,0x00000000,210000,Upper,1,0
1098,0x00000000,280000,Lower,2,0
1098,0x00000000,53000,Double,1,0
1099,0xFFFFFFFF,280000,Upper,1,0
1099,0xFFFFFFFF,200000,Lower,1,0
1099,0xFFFFFFFF,39000,Double,1,0
1099,0x00000000,200000,Upper,1,0
1099,0x00000000,230000,Lower,1,0
1099,0x00000000,33000,Double,1,0
1100,0xFFFFFFFF,320000,Upper,1,0
1100,0xFFFFFFFF,370000,Lower,2,0
1100,0xFFFFFFFF,64000,Double,1,0
1100,0x00000000,290000,Upper,1,0
1100,0x00000000,300000,Lower,1,0
1100,0x00000000,42000,Double,1,0
1101,0xFFFFFFFF,320000,Upper,1,0
1101,0xFFFFFFFF,270000,Lower,1,0
1101,0xFFFFFFFF,47000,Double,1,0
1101,0x00000000,230000,Upper,1,0
1101,0x00000000,240000,Lower,1,0
1101,0x00000000,49000,Double,1,0
1102,0xFFFFFFFF,330000,Upper,1,0
1102,0xFFFFFFFF,350000,Lower,2,0
1102,0xFFFFFFFF,56000,Double,1,0
1102,0x00000000,240000,Upper,1,0
1102,0x00000000,240000,Lower,2,0
1102,0x00000000,44000,Double,1,0
1103,0xFFFFFFFF,350000,Upper,1,0
1103,0xFFFFFFFF,140000,Lower,1,0
1103,0xFFFFFFFF,41000,Double,1,0
1103,0x00000000,270000,Upper,1,0
1103,0x00000000,270000,Lower,1,0
1103,0x00000000,49000,Double,1,0
1104,0xFFFFFFFF,310000,Upper,1,0
1104,0xFFFFFFFF,330000,Lower,1,0
1104,0xFFFFFFFF,47000,Double,1,0
1104,0x00000000,260000,Upper,1,0
1104,0x00000000,240000,Lower,1,0
1104,0x00000000,47000,Double,1,0
1105,0xFFFFFFFF,270000,Upper,1,0
1105,0xFFFFFFFF,300000,Lower,1,0
1105,0xFFFFFFFF,44000,Double,1,0
1105,0x00000000,240000,Upper,1,0
1105,0x00000000,300000,Lower,1,0
1105,0x00000000,49000,Double,2,0
1106,0xFFFFFFFF,300000,Upper,1,0
1106,0xFFFFFFFF,280000,Lower,1,0
1106,0xFFFFFFFF,47000,Double,1,0
1106,0x00000000,250000,Upper,1,0
1106,0x00000000,340000,Lower,1,0
1106,0x00000000,41000,Double,1,0
1107,0xFFFFFFFF,340000,Upper,1,0
1107,0xFFFFFFFF,310000,Lower,1,0
1107,0xFFFFFFFF,42000,Double,1,0
1107,0x00000000,260000,Upper,1,0
1107,0x00000000,260000,Lower,1,0
1107,0x00000000,49000,Double,1,0
1108,0xFFFFFFFF,240000,Upper,1,0
1108,0xFFFFFFFF,320000,Lower,1,0
1108,0xFFFFFFFF,65000,Double,1,0
1108,0x00000000,330000,Upper,2,0
1108,0x00000000,270000,Lower,1,0
1108,0x00000000,50000,Double,1,0
1109,0xFFFFFFFF,310000,Upper,2,0
1109,0xFFFFFFFF,300000,Lower,1,0
1109,0xFFFFFFFF,55000,Double,1,0
1109,0x00000000,350000,Upper,1,0
1109,0x00000000,230000,Lower,2,0
1109,0x00000000,42000,Double,1,0
1110,0xFFFFFFFF,250000,Upper,1,0
1110,0xFFFFFFFF,340000,Lower,1,0
1110,0xFFFFFFFF,58000,Double,1,0
1110,0x00000000,260000,Upper,1,0
1110,0x00000000,280000,Lower,1,0
1110,0x00000000,49000,Double,1,0
1111,0xFFFFFFFF,340000,Upper,2,0
1111,0xFFFFFFFF,300000,Lower,1,0
1111,0xFFFFFFFF,51000,Double,1,0
1111,0x00000000,230000,Upper,1,0
1111,0x00000000,220000,Lower,1,0
1111,0x00000000,41000,Double,1,0
1112,0xFFFFFFFF,280000,Upper,1,0
1112,0xFFFFFFFF,320000,Lower,1,0
1112,0xFFFFFFFF,57000,Double,1,0
1112,0x00000000,320000,Upper,1,0
1112,0x00000000,230000,Lower,1,0
1112,0x00000000,52000,Double,1,0
1113,0xFFFFFFFF,210000,Upper,1,0
1113,0xFFFFFFFF,320000,Lower,1,0
1113,0xFFFFFFFF,43000,Double,1,0
1113,0x00000000,150000,Upper,1,0
1113,0x00000000,240000,Lower,1,0
1113,0x00000000,40000,Double,1,0
1114,0xFFFFFFFF,390000,Upper,1,0
1114,0xFFFFFFFF,370000,Lower,1,0
1114,0xFFFFFFFF,47000,Double,1,0
1114,0x00000000,170000,Upper,1,0
1114,0x00000000,270000,Lower,1,0
1114,0x00000000,46000,Double,1,0
1115,0xFFFFFFFF,290000,Upper,1,0
1115,0xFFFFFFFF,310000,Lower,1,0
1115,0xFFFFFFFF,47000,Double,1,0
1115,0x00000000,260000,Upper,1,0
1115,0x00000000,230000,Lower,2,0
1115,0x00000000,45000,Double,1,0
1116,0xFFFFFFFF,340000,Upper,1,0
1116,0xFFFFFFFF,360000,Lower,1,0
1116,0xFFFFFFFF,64000,Double,1,0
1116,0x00000000,290000,Upper,1,0
1116,0x00000000,300000,Lower,2,0
1116,0x00000000,41000,Double,1,0
1117,0xFFFFFFFF,310000,Upper,1,0
1117,0xFFFFFFFF,290000,Lower,1,0
1117,0xFFFFFFFF,55000,Double,1,0
1117,0x00000000,170000,Upper,1,0
1117,0x00000000,270000,Lower,1,0
1117,0x00000000,46000,Double,1,0
1118,0xFFFFFFFF,320000,Upper,2,0
1118,0xFFFFFFFF,310000,Lower,1,0
1118,0xFFFFFFFF,62000,Double,1,0
1118,0x00000000,320000,Upper,1,0
1118,0x00000000,330000,Lower,1,0
1118,0x00000000,45000,Double,1,0
1119,0xFFFFFFFF,300000,Upper,1,0
1119,0xFFFFFFFF,270000,Lower,1,0
1119,0xFFFFFFFF,52000,Double,1,0
1119,0x00000000,260000,Upper,1,0
1119,0x00000000,250000,Lower,1,0
1119,0x00000000,48000,Double,1,0
1120,0xFFFFFFFF,320000,Upper,1,0
1120,0xFFFFFFFF,240000,Lower,1,0
1120,0xFFFFFFFF,55000,Double,1,0
1120,0x00000000,310000,Upper,1,0
1120,0x00000000,300000,Lower,1,0
1120,0x00000000,48000,Double,1,0
1121,0xFFFFFFFF,260000,Upper,1,0
1121,0xFFFFFFFF,280000,Lower,1,0
1121,0xFFFFFFFF,51000,Double,1,0
1121,0x00000000,270000,Upper,2,0
1121,0x00000000,360000,Lower,1,0
1121,0x00000000,44000,Double,1,0
1122,0xFFFFFFFF,240000,Upper,1,0
1122,0xFFFFFFFF,270000,Lower,2,0
1122,0xFFFFFFFF,54000,Double,1,0
1122,0x00000000,260000,Upper,1,0
1122,0x00000000,230000,Lower,1,0
1122,0x00000000,35000,Double,1,0
1123,0xFFFFFFFF,380000,Upper,1,0
1123,0xFFFFFFFF,370000,Lower,2,0
1123,0xFFFFFFFF,50000,Double,1,0
1123,0x00000000,250000,Upper,1,0
1123,0x00000000,190000,Lower,1,0
1123,0x00000000,42000,Double,1,0
1124,0xFFFFFFFF,350000,Upper,1,0
1124,0xFFFFFFFF,280000,Lower,1,0
1124,0xFFFFFFFF,47000,Double,1,0
1124,0x00000000,270000,Upper,1,0
1124,0x00000000,150000,Lower,1,0
1124,0x00000000,58000,Double,1,0
1125,0xFFFFFFFF,260000,Upper,1,0
1125,0xFFFFFFFF,330000,Lower,1,0
1125,0xFFFFFFFF,59000,Double,1,0
1125,0x00000000,370000,Upper,1,0
1125,0x00000000,210000,Lower,1,0
1125,0x00000000,43000,Double,1,0
1126,0xFFFFFFFF,270000,Upper,1,0
1126,0xFFFFFFFF,320000,Lower,1,0
1126,0xFFFFFFFF,54000,Double,1,0
1126,0x00000000,220000,Upper,1,0
1126,0x00000000,270000,Lower,1,0
1126,0x00000000,43000,Double,1,0
1127,0xFFFFFFFF,270000,Upper,1,0
1127,0xFFFFFFFF,320000,Lower,1,0
1127,0xFFFFFFFF,58000,Double,1,0
1127,0x00000000,180000,Upper,1,0
1127,0x00000000,230000,Lower,1,0
1127,0x00000000,39000,Double,1,0
